,Unnamed: 0,property_type,place_name,state_name,lat-lon,price,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_per_m2,expenses,state_code,place_code,property_type_code
348,4868,apartment,Barracas,Capital Federal,"-34.641094,-58.3773949",120000.0,120000.0,80.0,36.0,3333.333333333333,,0,14,1
349,4869,apartment,Barracas,Capital Federal,"-34.6514139,-58.3774237",155000.0,155000.0,111.0,81.0,1913.58024691358,,0,14,1
350,4870,apartment,Barracas,Capital Federal,"-34.6514278,-58.3774755",130000.0,130000.0,85.0,45.0,2888.888888888889,,0,14,1
351,4871,apartment,Barracas,Capital Federal,"-34.6514278,-58.3774755",130000.0,130000.0,91.0,45.0,2888.888888888889,,0,14,1
352,4873,PH,Barracas,Capital Federal,"-34.6488815,-58.3874727",182000.0,182000.0,169.0,118.0,1542.372881355932,,0,14,0
353,4878,apartment,Barracas,Capital Federal,"-34.636646,-58.3718857",275000.0,275000.0,160.0,160.0,1718.75,,0,14,1
354,4879,apartment,Barracas,Capital Federal,"-34.6318822,-58.3762496",170000.0,170000.0,93.0,77.0,2207.792207792208,,0,14,1
355,4880,apartment,Barracas,Capital Federal,"-34.6318822,-58.3762496",180000.0,180000.0,93.0,77.0,2337.662337662337,,0,14,1
356,4881,apartment,Barracas,Capital Federal,"-34.6329293,-58.3760289",340000.0,340000.0,142.0,142.0,2394.3661971830984,,0,14,1
357,4882,PH,Barracas,Capital Federal,"-34.644905,-58.3786005",200000.0,200000.0,180.0,140.0,1428.5714285714291,,0,14,0
358,4883,house,Barracas,Capital Federal,"-34.6368616,-58.3728589",550000.0,550000.0,420.0,320.0,1718.75,,0,14,2
359,4885,house,Barracas,Capital Federal,"-34.641094,-58.3773949",510000.0,510000.0,306.0,195.0,2615.384615384615,,0,14,2
360,4886,house,Constitución,Capital Federal,"-34.6191096,-58.3773406",350000.0,350000.0,105.0,105.0,3333.333333333333,,0,19,2
361,4887,PH,Boedo,Capital Federal,"-34.6431859,-58.4239137",240000.0,240000.0,250.0,230.0,1043.4782608695652,,0,5,0
362,4888,house,Boca,Capital Federal,"-34.6370988,-58.3582907",180000.0,180000.0,524.0,524.0,343.51145038167937,,0,32,2
363,4890,store,San Cristobal,Capital Federal,"-34.6244262,-58.3973636",168000.0,168000.0,100.0,100.0,1680.0,,0,34,3
364,4891,apartment,Barracas,Capital Federal,"-34.641094,-58.3773949",110000.0,110000.0,42.0,40.0,2750.0,,0,14,1
365,4892,apartment,Barracas,Capital Federal,"-34.6327573,-58.3734462",125000.0,125000.0,70.0,70.0,1785.7142857142858,,0,14,1
366,4893,apartment,Barracas,Capital Federal,"-34.6291826,-58.3672053",70000.0,70000.0,34.0,34.0,2058.8235294117653,,0,14,1
367,4894,apartment,Barracas,Capital Federal,"-34.641094,-58.3773949",92000.0,92000.0,66.0,56.0,1642.857142857143,,0,14,1
368,4895,apartment,Barracas,Capital Federal,"-34.641094,-58.3773949",70000.0,70000.0,35.0,31.0,2258.064516129032,,0,14,1
369,4897,apartment,Barracas,Capital Federal,"-34.6338636,-58.3756887",180000.0,180000.0,72.0,67.0,2686.567164179105,,0,14,1
370,4898,apartment,Barracas,Capital Federal,"-34.6317878,-58.376204",270000.0,270000.0,113.0,113.0,2389.3805309734507,,0,14,1
